MemTotal:        8025424 kB
MemFree:          209196 kB
MemAvailable:    4719404 kB
Buffers:         2108544 kB
Cached:          1509740 kB
SwapCached:         9864 kB
Active:          1572308 kB
Inactive:        4927664 kB
Active(anon):    1377544 kB
Inactive(anon):  1504688 kB
Active(file):     194764 kB
Inactive(file):  3422976 kB
Unevictable:           0 kB
Mlocked:               0 kB
SwapTotal:       1048572 kB
SwapFree:         677248 kB
Zswap:                 0 kB
Zswapped:              0 kB
Dirty:             27052 kB
Writeback:           112 kB
AnonPages:       2737300 kB
Mapped:           129092 kB
Shmem:               500 kB
KReclaimable:    1095440 kB
Slab:            1215632 kB
SReclaimable:    1095440 kB
SUnreclaim:       120192 kB
KernelStack:       12160 kB
PageTables:        16184 kB
SecPageTables:         0 kB
NFS_Unstable:          0 kB
Bounce:                0 kB
WritebackTmp:          0 kB
CommitLimit:     5061284 kB
Committed_AS:    9956900 kB
VmallocTotal:   135288315904 kB
VmallocUsed:        6120 kB
VmallocChunk:          0 kB
Percpu:             5000 kB
AnonHugePages:   1347584 kB
ShmemHugePages:        0 kB
ShmemPmdMapped:        0 kB
FileHugePages:         0 kB
FilePmdMapped:         0 kB
HugePages_Total:       0
HugePages_Free:        0
HugePages_Rsvd:        0
HugePages_Surp:        0
Hugepagesize:       2048 kB
Hugetlb:               0 kB
